39.48131410	-0.33699520	57.20	43
39.48129580	-0.33708310	57.30	31
39.48137090	-0.33713360	66.90	38
39.48101430	-0.33683270	57.30	47
39.48127070	-0.33702020	57.30	31
39.48108190	-0.33680390	57.20	50
39.48117480	-0.33707920	57.30	53
39.48089300	-0.33654610	57.20	49
39.48141270	-0.33721130	57.30	42
39.48093140	-0.33667710	57.20	41
39.48132120	-0.33707720	57.30	30
39.48124110	-0.33717150	59.00	41
39.48094530	-0.33659110	57.20	52
39.48126930	-0.33712400	57.20	46
39.48103130	-0.33671440	57.20	52
39.48099650	-0.33674920	57.30	43
39.48097810	-0.33664370	57.20	46
39.48141590	-0.33716390	57.40	46
39.48135460	-0.33708900	57.30	33
39.48105280	-0.33677630	57.20	45
39.48132990	-0.33703790	57.20	41
39.48101390	-0.33678260	57.20	46
39.48111440	-0.33692390	57.30	45
39.48111490	-0.33701210	57.30	44
39.48141500	-0.33719690	65.90	45
39.48103390	-0.33672610	57.40	43
39.48135770	-0.33716480	66.90	46
39.48131310	-0.33704200	57.20	42
39.48097750	-0.33666050	57.20	36
39.48134390	-0.33721350	59.00	38
39.48109300	-0.33699940	57.30	49
39.48091020	-0.33664550	57.40	42
39.48115420	-0.33705750	57.30	44
39.48104730	-0.33675490	57.40	45
39.48095670	-0.33663170	57.20	43
39.48123350	-0.33730310	66.90	59
39.48123060	-0.33717890	67.60	34
39.48097200	-0.33673250	57.30	40
39.48127680	-0.33703350	57.40	46
39.48104900	-0.33689920	57.30	43
39.48088930	-0.33658130	57.40	41
39.48138640	-0.33719270	57.30	38
