39.48042840	-0.33699520	60.28	4
39.48042850	-0.33699527	60.43	4
39.48042917	-0.33699429	60.28	4
39.48042938	-0.33699429	60.47	4
39.48042946	-0.33699422	60.34	4
39.48043178	-0.33699555	60.25	4
39.48043189	-0.33699562	60.17	4
39.48043187	-0.33699555	60.02	4
39.48043638	-0.33699785	60.01	4
39.48043640	-0.33699784	59.85	4
39.48043645	-0.33699782	59.68	4
39.48043630	-0.33699779	59.57	4
39.48043632	-0.33699783	59.52	4
39.48043639	-0.33699795	59.45	4
39.48043693	-0.33700196	59.39	4
39.48043694	-0.33700208	59.40	4
39.48043697	-0.33700209	59.40	4
39.48043920	-0.33700243	59.42	4
39.48043920	-0.33700235	59.41	4
39.48043914	-0.33700219	59.42	4
39.48043764	-0.33699599	59.38	4
39.48043760	-0.33699597	59.26	4
39.48043755	-0.33699592	59.21	4
39.48043509	-0.33699571	59.05	4
39.48043512	-0.33699577	59.06	4
39.48043516	-0.33699578	59.08	4
39.48043485	-0.33699524	59.07	4
39.48043482	-0.33699521	58.98	4
39.48043486	-0.33699532	58.96	4
39.48043575	-0.33699771	58.97	4
39.48043576	-0.33699770	58.91	4
39.48043577	-0.33699771	58.85	4
39.48043348	-0.33699881	58.76	4
39.48043340	-0.33699883	58.71	4
39.48043338	-0.33699894	58.70	4
39.48043504	-0.33700054	58.63	4
39.48043506	-0.33700051	58.64	4
39.48043501	-0.33700052	58.60	4
39.48043449	-0.33700018	58.59	4
39.48043448	-0.33700024	58.62	4
39.48043449	-0.33700028	58.56	4
39.48043563	-0.33700021	58.57	4
39.48043569	-0.33700031	58.59	4
39.48043562	-0.33700040	58.63	4
39.48043325	-0.33700493	58.66	4
39.48043321	-0.33700493	58.73	4
39.48043321	-0.33700495	58.77	4
39.48043355	-0.33700771	58.75	4
39.48043352	-0.33700776	58.75	4
39.48043347	-0.33700775	58.78	4
39.48042976	-0.33700731	58.82	4
39.48042984	-0.33700737	58.82	4
39.48042989	-0.33700733	58.82	4
39.48042869	-0.33700996	58.83	4
39.48042872	-0.33700995	58.82	4
39.48042872	-0.33701002	58.80	4
39.48042773	-0.33701337	58.80	4
39.48042775	-0.33701341	58.83	4
39.48042777	-0.33701343	58.89	4
39.48042723	-0.33701804	58.93	4
39.48042722	-0.33701811	58.92	4
39.48042719	-0.33701808	58.93	4
39.48042759	-0.33702119	58.92	4
39.48042751	-0.33702121	58.98	4
39.48042748	-0.33702124	59.01	4
39.48042547	-0.33702077	59.07	4
39.48042550	-0.33702083	59.09	4
39.48042553	-0.33702083	59.07	4
39.48042499	-0.33701757	59.12	4
39.48042517	-0.33701755	59.14	4
39.48042521	-0.33701751	59.15	4
39.48043100	-0.33701680	59.22	4
39.48043102	-0.33701677	59.29	4
39.48043092	-0.33701679	59.22	4
39.48042893	-0.33701543	59.20	4
39.48042892	-0.33701534	59.22	4
39.48042895	-0.33701539	59.17	4
39.48043122	-0.33701438	59.13	4
39.48043130	-0.33701439	59.16	4
39.48043132	-0.33701434	59.20	4
39.48043181	-0.33701263	59.23	4
39.48043179	-0.33701270	59.24	4
39.48043167	-0.33701271	59.23	4
39.48043130	-0.33701299	59.26	4
39.48043130	-0.33701309	59.26	4
39.48043130	-0.33701312	59.22	4
39.48042843	-0.33701693	59.22	4
39.48042835	-0.33701687	59.23	4
39.48042837	-0.33701685	59.29	4
39.48042993	-0.33700958	59.35	4
39.48043003	-0.33700956	59.35	4
39.48043004	-0.33700955	59.35	4
39.48042932	-0.33700835	59.39	4
39.48042932	-0.33700836	59.39	4
39.48042926	-0.33700835	59.42	4
39.48042906	-0.33700561	59.42	4
39.48042903	-0.33700566	59.40	4
39.48042908	-0.33700574	59.44	4
39.48043150	-0.33700538	59.52	4
39.48043151	-0.33700539	59.61	4
39.48043154	-0.33700540	59.72	4
39.48043147	-0.33700421	59.77	4
39.48043151	-0.33700418	59.77	4
39.48043152	-0.33700413	59.75	4
39.48043559	-0.33700563	59.74	4
39.48043563	-0.33700565	59.79	4
39.48043570	-0.33700571	59.81	4
39.48043959	-0.33700840	59.90	4
39.48043971	-0.33700843	59.96	4
39.48043979	-0.33700842	59.95	4
39.48044060	-0.33700725	59.96	4
39.48044121	-0.33700945	59.94	4
39.48043672	-0.33701009	59.96	4
39.48043568	-0.33701120	59.94	4
39.48043436	-0.33700821	59.92	4
39.48043486	-0.33701215	59.92	4
39.48043673	-0.33701472	59.91	4
39.48043404	-0.33701665	59.91	4
39.48043569	-0.33701762	59.86	4
39.48043551	-0.33702080	59.79	4
39.48043512	-0.33702624	59.78	4
39.48043633	-0.33702661	59.76	4
39.48043941	-0.33702739	59.63	4
39.48044046	-0.33702585	59.66	4
39.48043919	-0.33702438	59.66	4
39.48044156	-0.33702341	59.92	4
39.48044234	-0.33702198	60.09	4
39.48043847	-0.33702078	60.07	4
39.48043776	-0.33702207	60.09	4
39.48043964	-0.33702699	60.33	4
39.48043839	-0.33702741	60.32	4
39.48043756	-0.33702679	60.26	4
39.48043713	-0.33702880	60.23	4
39.48043964	-0.33703244	60.36	4
39.48043794	-0.33702753	60.50	4
39.48043836	-0.33702466	60.75	4
39.48043848	-0.33702532	60.89	4
39.48043833	-0.33702412	60.77	4
39.48043998	-0.33702380	60.66	4
39.48044146	-0.33702380	60.79	4
39.48043933	-0.33702397	60.90	4
39.48043838	-0.33702786	61.09	4
39.48043781	-0.33703159	61.17	4
39.48043737	-0.33703246	61.15	4
39.48043840	-0.33703393	61.15	4
39.48043847	-0.33703382	61.10	4
39.48043862	-0.33703382	61.13	4
39.48043870	-0.33703383	61.22	4
39.48043881	-0.33703383	61.23	4
39.48043894	-0.33703379	61.28	4
39.48043907	-0.33703380	61.29	4
39.48043926	-0.33703382	61.33	4
39.48043933	-0.33703382	61.33	4
39.48044152	-0.33703495	61.36	4
