39.480881	-0.336754	57	31
39.480394	-0.33681	57	68
39.480602	-0.337451	71	60
39.480627	-0.33744	67	38
39.480497	-0.337704	71	56
39.480607	-0.337186	57	56
39.480666	-0.337276	57	68
39.47953	-0.337099	60	74
39.480614	-0.337127	57	60
39.480394	-0.33681	57	68
39.48064	-0.337315	63	43
39.479536	-0.337008	60	51
39.480614	-0.33712	57	56
39.480407	-0.337535	57	64
39.480407	-0.337535	57	64
39.480628	-0.337489	67	43
39.480433	-0.337508	59	35
39.480492	-0.337823	71	60
39.480394	-0.33681	57	68
39.480818	-0.336774	57	56
39.480631	-0.337466	63	40
39.480631	-0.337466	63	40
39.480385	-0.33773	71	56
39.480584	-0.337324	59	64
39.480549	-0.337062	57	42
39.480465	-0.337549	57	66
39.480605	-0.337106	57	60
39.48066	-0.337252	63	68
39.480667	-0.337253	63	64
39.480663	-0.337256	63	68
39.48062	-0.337549	71	56
39.480738	-0.337077	63	36
39.479908	-0.337012	57	67
39.480521	-0.337414	67	68
39.480607	-0.337126	57	52
39.480593	-0.337476	71	56
39.479489	-0.337003	60	64
39.480531	-0.337398	57	60
39.480389	-0.337286	57	71
39.480389	-0.337286	57	71
39.480604	-0.337433	63	50
39.480604	-0.337433	63	50
39.480502	-0.337699	71	60
39.480502	-0.337699	71	60
39.480581	-0.337118	57	56
39.480581	-0.337118	57	56
39.480581	-0.337118	57	56
39.480617	-0.337174	57	52
39.48066	-0.337252	63	60
39.48066	-0.337252	63	60
39.480602	-0.337451	71	60
39.48039	-0.337367	57	62
39.480484	-0.337756	71	65
39.480482	-0.337797	71	63
39.48064	-0.337315	63	43
39.480394	-0.33681	57	68
39.48055	-0.337425	63	47
39.48055	-0.337425	63	47
39.479536	-0.337008	60	51
39.480472	-0.337749	71	66
39.480628	-0.337489	67	43
39.480394	-0.33681	57	68
39.480492	-0.337823	71	60
39.480394	-0.33681	57	68
39.480122	-0.337254	57	68
39.480618	-0.337141	57	64
39.480549	-0.337062	57	42
39.480605	-0.337106	57	60
39.480408	-0.337282	60	82
39.480602	-0.337451	71	60
39.480398	-0.336812	57	58
39.480548	-0.337474	71	41
39.480663	-0.337256	63	68
39.480738	-0.337077	63	36
39.480598	-0.337098	57	56
39.480521	-0.337414	67	68
39.480531	-0.337398	57	60
39.480604	-0.337433	63	50
39.48066	-0.337252	63	60
39.480398	-0.336812	57	58
39.480579	-0.337428	63	53
39.480614	-0.337173	57	60
39.480398	-0.336812	57	58
39.480597	-0.33732	63	30
39.480398	-0.336812	57	58
39.480599	-0.337142	57	64
39.480768	-0.336793	57	56
39.480678	-0.337234	57	64
39.480535	-0.337412	63	58
39.480683	-0.337269	59	64
39.480603	-0.337533	71	60
39.480618	-0.337285	57	64
39.480854	-0.336758	57	68
39.480648	-0.337182	57	60
39.479556	-0.337077	60	61
39.480642	-0.337176	57	52
39.480714	-0.337324	67	64
39.480602	-0.33729	67	60
39.480744	-0.336957	57	42
39.480649	-0.337225	57	52
39.480573	-0.337443	63	38
39.480881	-0.336754	57	31
39.480394	-0.33681	57	68
39.480548	-0.337684	71	56
39.480656	-0.33724	63	60
39.480392	-0.336808	57	86
39.480599	-0.337094	57	60
39.480479	-0.337698	71	40
39.480627	-0.33744	67	38
39.480401	-0.336813	57	54
39.48039	-0.337367	57	62
39.480497	-0.337704	71	56
39.480536	-0.337458	63	39
39.480484	-0.337756	71	65
39.480666	-0.337276	57	68
39.47953	-0.337099	60	74
39.480614	-0.337127	57	60
39.480392	-0.336808	57	86
39.480394	-0.33681	57	68
39.48064	-0.337315	63	43
39.48064	-0.337315	63	43
39.479536	-0.337008	60	51
39.480614	-0.33712	57	56
39.480394	-0.33681	57	68
39.480433	-0.337508	59	35
39.480492	-0.337823	71	60
39.480394	-0.33681	57	68
39.480385	-0.33773	71	56
39.480618	-0.337141	57	64
39.480465	-0.337549	57	66
39.480551	-0.337572	63	60
39.480642	-0.337217	57	72
39.480667	-0.337253	63	64
39.480548	-0.337474	71	41
39.480663	-0.337256	63	68
39.480598	-0.337098	57	56
39.480599	-0.337526	71	64
39.479908	-0.337012	57	67
39.480521	-0.337414	67	68
39.480521	-0.337414	67	68
39.480607	-0.337126	57	52
39.480593	-0.337476	71	56
39.479489	-0.337003	60	64
39.480531	-0.337398	57	60
39.48064	-0.33716	57	68
39.480641	-0.337348	71	49
39.480413	-0.337579	57	68
39.480604	-0.337433	63	50
39.480502	-0.337699	71	60
39.479524	-0.337035	60	52
39.479524	-0.337035	60	52
39.480607	-0.337404	63	60
39.480581	-0.337118	57	56
39.480456	-0.337461	57	65
39.480086	-0.337367	57	63
39.480578	-0.337436	63	48
39.480617	-0.337174	57	52
39.480529	-0.337404	63	60
39.480392	-0.336808	57	78
39.480536	-0.337464	63	39
39.480151	-0.33717	57	79
39.48066	-0.337252	63	60
39.480628	-0.337317	57	42
39.480656	-0.33724	63	60
39.480479	-0.337698	71	40
39.48039	-0.337367	57	62
39.480497	-0.337704	71	56
39.480484	-0.337756	71	65
39.480593	-0.337501	63	56
39.480666	-0.337276	57	68
39.480614	-0.337127	57	60
39.480392	-0.336808	57	86
39.480569	-0.337542	71	42

